t	ID	z	bvs	hunting	bvh	C	s	ARS	age	p1	p2	phi
 5 	 10 	 10.51647 	 -0.007858813 	 0.4918947 	 0.4918947 	 65 	 M 	 0 	 5 	 NA 	 NA 	 1
 5 	 35 	 11.30117 	 -1.064595 	 0.9409703 	 0.9409703 	 98 	 F 	 0 	 1 	 23 	 10 	 1
 5 	 39 	 10.61412 	 -0.2610286 	 0.8976712 	 0.8976712 	 91 	 M 	 0 	 1 	 23 	 10 	 1
 5 	 40 	 9.987233 	 -0.7907965 	 0.8418811 	 0.8418811 	 82 	 M 	 0 	 1 	 23 	 10 	 1
 5 	 42 	 10.39653 	 -0.1255263 	 0.4502199 	 0.4502199 	 67 	 M 	 0 	 1 	 23 	 10 	 1
 5 	 44 	 12.70423 	 0.385662 	 0.8686904 	 0.8686904 	 88 	 M 	 0 	 1 	 23 	 10 	 1
 5 	 45 	 12.54462 	 -0.4173367 	 0.3798405 	 0.3798405 	 68 	 F 	 0 	 1 	 23 	 10 	 1
 5 	 47 	 12.26495 	 -0.82316 	 0.4336141 	 0.4336141 	 68 	 M 	 0 	 1 	 23 	 10 	 1
 5 	 48 	 10.98609 	 -0.6954583 	 0.9144322 	 0.9144322 	 100 	 M 	 0 	 1 	 23 	 10 	 1
 5 	 52 	 14.05733 	 -1.021488 	 0.6841754 	 0.6841754 	 76 	 F 	 0 	 1 	 23 	 10 	 1
 5 	 54 	 13.35912 	 0.1758414 	 0.6047315 	 0.6047315 	 65 	 M 	 0 	 1 	 23 	 10 	 1
 5 	 55 	 12.0956 	 0.6276236 	 0.4834678 	 0.4834678 	 68 	 M 	 0 	 1 	 23 	 10 	 1
 5 	 56 	 10.33687 	 -0.6181374 	 1.087734 	 1.087734 	 97 	 F 	 0 	 1 	 23 	 10 	 1
 5 	 57 	 12.37748 	 -0.8048949 	 0.8898286 	 0.8898286 	 91 	 M 	 0 	 1 	 23 	 10 	 1
 5 	 58 	 13.98836 	 0.214533 	 0.3363155 	 0.3363155 	 63 	 M 	 0 	 1 	 23 	 10 	 1
 5 	 59 	 11.84975 	 -0.1069531 	 0.3541276 	 0.3541276 	 63 	 M 	 0 	 1 	 23 	 10 	 1
 5 	 63 	 11.16261 	 -0.6782492 	 0.8273752 	 0.8273752 	 83 	 F 	 0 	 1 	 23 	 10 	 1
 5 	 64 	 12.1374 	 0.2341217 	 0.8893548 	 0.8893548 	 91 	 F 	 0 	 1 	 23 	 10 	 1
 5 	 67 	 10.37234 	 -0.5440538 	 0.4711264 	 0.4711264 	 72 	 F 	 0 	 1 	 23 	 10 	 1
 5 	 68 	 11.81761 	 -0.3297559 	 0.8295735 	 0.8295735 	 96 	 M 	 0 	 1 	 23 	 10 	 1
 5 	 71 	 11.90705 	 -0.9520921 	 1.03953 	 1.03953 	 104 	 F 	 0 	 1 	 23 	 10 	 1
 5 	 2 	 10.40215 	 0.8945415 	 -0.05201417 	 -0.05201417 	 37 	 M 	 0 	 4 	 NA 	 NA 	 0
 5 	 23 	 11.9654 	 -0.08375261 	 0.4570484 	 0.4570484 	 67 	 F 	 41 	 4 	 NA 	 NA 	 0
 5 	 31 	 10.48126 	 -0.2710271 	 0.3602302 	 0.3602302 	 44 	 M 	 0 	 0 	 23 	 10 	 0
 5 	 32 	 11.77191 	 -0.522982 	 0.3877742 	 0.3877742 	 61 	 M 	 0 	 0 	 23 	 10 	 0
 5 	 33 	 11.54669 	 0.06635203 	 0.5996656 	 0.5996656 	 92 	 M 	 0 	 0 	 23 	 10 	 0
 5 	 34 	 10.16113 	 -1.038524 	 0.1748179 	 0.1748179 	 56 	 M 	 0 	 0 	 23 	 10 	 0
 5 	 36 	 9.639436 	 -0.3839949 	 0.2447507 	 0.2447507 	 53 	 M 	 0 	 0 	 23 	 10 	 0
 5 	 37 	 10.90542 	 -0.9128096 	 0.9941252 	 0.9941252 	 91 	 F 	 0 	 0 	 23 	 10 	 0
 5 	 38 	 12.95651 	 -0.2180889 	 1.015783 	 1.015783 	 77 	 M 	 0 	 0 	 23 	 10 	 0
 5 	 41 	 9.715867 	 -0.670778 	 0.7145063 	 0.7145063 	 68 	 F 	 0 	 0 	 23 	 10 	 0
 5 	 43 	 9.436831 	 -0.4042652 	 0.9091706 	 0.9091706 	 100 	 M 	 0 	 0 	 23 	 10 	 0
 5 	 46 	 9.770415 	 -0.4313767 	 0.9214805 	 0.9214805 	 77 	 F 	 0 	 0 	 23 	 10 	 0
 5 	 49 	 10.12124 	 -0.502461 	 0.6503017 	 0.6503017 	 75 	 M 	 0 	 0 	 23 	 10 	 0
 5 	 50 	 11.57555 	 -0.7797922 	 0.007794152 	 0.007794152 	 40 	 F 	 0 	 0 	 23 	 10 	 0
 5 	 51 	 12.20633 	 0.1160999 	 0.6687883 	 0.6687883 	 81 	 F 	 0 	 0 	 23 	 10 	 0
 5 	 53 	 11.00004 	 -0.6482681 	 0.3862411 	 0.3862411 	 60 	 M 	 0 	 0 	 23 	 10 	 0
 5 	 60 	 12.27909 	 0.1225272 	 0.9838134 	 0.9838134 	 103 	 M 	 0 	 0 	 23 	 10 	 0
 5 	 61 	 12.66392 	 -0.3986146 	 0.784826 	 0.784826 	 80 	 F 	 0 	 0 	 23 	 10 	 0
 5 	 62 	 11.92266 	 -0.7538399 	 0.255236 	 0.255236 	 50 	 F 	 0 	 0 	 23 	 10 	 0
 5 	 65 	 10.87232 	 -0.6929317 	 0.4085447 	 0.4085447 	 52 	 M 	 0 	 0 	 23 	 10 	 0
 5 	 66 	 9.554026 	 -0.3488796 	 1.107511 	 1.107511 	 85 	 F 	 0 	 0 	 23 	 10 	 0
 5 	 69 	 10.57383 	 -0.3243513 	 0.6745539 	 0.6745539 	 75 	 F 	 0 	 0 	 23 	 10 	 0
 5 	 70 	 12.59044 	 0.3658785 	 0.4844345 	 0.4844345 	 56 	 M 	 0 	 0 	 23 	 10 	 0
 6 	 5 	 11.05146 	 -0.5491955 	 0.273788 	 0.273788 	 114 	 M 	 0 	 6 	 NA 	 NA 	 1
 6 	 10 	 10.53014 	 -0.007858813 	 0.4918947 	 0.4918947 	 159 	 M 	 0 	 6 	 NA 	 NA 	 1
 6 	 35 	 11.81728 	 -1.064595 	 0.9409703 	 0.9409703 	 285 	 F 	 35 	 2 	 23 	 10 	 1
 6 	 42 	 10.33872 	 -0.1255263 	 0.4502199 	 0.4502199 	 137 	 M 	 0 	 2 	 23 	 10 	 1
 6 	 44 	 13.25484 	 0.385662 	 0.8686904 	 0.8686904 	 267 	 M 	 0 	 2 	 23 	 10 	 1
 6 	 47 	 12.35779 	 -0.82316 	 0.4336141 	 0.4336141 	 149 	 M 	 0 	 2 	 23 	 10 	 1
 6 	 48 	 10.91095 	 -0.6954583 	 0.9144322 	 0.9144322 	 274 	 M 	 0 	 2 	 23 	 10 	 1
 6 	 52 	 14.31877 	 -1.021488 	 0.6841754 	 0.6841754 	 210 	 F 	 0 	 2 	 23 	 10 	 1
 6 	 54 	 13.645 	 0.1758414 	 0.6047315 	 0.6047315 	 193 	 M 	 0 	 2 	 23 	 10 	 1
 6 	 57 	 12.39093 	 -0.8048949 	 0.8898286 	 0.8898286 	 251 	 M 	 0 	 2 	 23 	 10 	 1
 6 	 58 	 14.56274 	 0.214533 	 0.3363155 	 0.3363155 	 131 	 M 	 0 	 2 	 23 	 10 	 1
 6 	 59 	 12.30618 	 -0.1069531 	 0.3541276 	 0.3541276 	 140 	 M 	 0 	 2 	 23 	 10 	 1
 6 	 63 	 11.57984 	 -0.6782492 	 0.8273752 	 0.8273752 	 238 	 F 	 0 	 2 	 23 	 10 	 1
 6 	 64 	 12.64761 	 0.2341217 	 0.8893548 	 0.8893548 	 257 	 F 	 0 	 2 	 23 	 10 	 1
 6 	 67 	 10.37754 	 -0.5440538 	 0.4711264 	 0.4711264 	 171 	 F 	 22 	 2 	 23 	 10 	 1
 6 	 68 	 12.26892 	 -0.3297559 	 0.8295735 	 0.8295735 	 231 	 M 	 0 	 2 	 23 	 10 	 1
 6 	 71 	 12.0584 	 -0.9520921 	 1.03953 	 1.03953 	 296 	 F 	 0 	 2 	 23 	 10 	 1
 6 	 72 	 10.22168 	 -0.804609 	 0.915562 	 0.915562 	 0 	 F 	 0 	 0 	 35 	 59 	 1
 6 	 73 	 11.42856 	 -0.3953487 	 0.7199312 	 0.7199312 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 74 	 8.939937 	 -0.6919749 	 0.6840232 	 0.6840232 	 0 	 F 	 0 	 0 	 35 	 59 	 1
 6 	 75 	 9.764839 	 -0.4015094 	 0.5110552 	 0.5110552 	 0 	 F 	 0 	 0 	 35 	 59 	 1
 6 	 76 	 12.63437 	 0.1516539 	 0.2920592 	 0.2920592 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 77 	 9.453162 	 -0.3032212 	 0.6949403 	 0.6949403 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 78 	 10.95598 	 -0.46015 	 0.6158503 	 0.6158503 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 79 	 9.920221 	 -0.805267 	 0.8197114 	 0.8197114 	 0 	 F 	 0 	 0 	 35 	 59 	 1
 6 	 80 	 10.739 	 -0.5338037 	 0.7220684 	 0.7220684 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 81 	 11.0611 	 -0.1752226 	 0.4811214 	 0.4811214 	 0 	 F 	 0 	 0 	 35 	 59 	 1
 6 	 82 	 11.42969 	 -0.4960484 	 0.9352454 	 0.9352454 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 83 	 10.40334 	 -1.235626 	 0.7672812 	 0.7672812 	 0 	 F 	 0 	 0 	 35 	 59 	 1
 6 	 84 	 11.2124 	 -0.7807273 	 1.010249 	 1.010249 	 0 	 F 	 0 	 0 	 35 	 59 	 1
 6 	 85 	 12.42959 	 -0.3119369 	 0.2559511 	 0.2559511 	 0 	 F 	 0 	 0 	 35 	 59 	 1
 6 	 86 	 9.992322 	 -0.1751633 	 0.808464 	 0.808464 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 87 	 10.43386 	 -0.4324252 	 0.2094463 	 0.2094463 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 88 	 10.21754 	 -0.4454955 	 0.5115258 	 0.5115258 	 0 	 M 	 0 	 0 	 35 	 59 	 1
 6 	 89 	 9.767501 	 -0.8131647 	 0.8088948 	 0.8088948 	 0 	 F 	 0 	 0 	 35 	 59 	 1
