t	ID	z	bvs	hunting	bvh	C	s	ARS	age	p1	p2	phi
 2 	 78 	 9.856574 	 -0.1434265 	 -0.1759589 	 0.1129229 	 0 	 M 	 0 	 0 	 3 	 12 	 1
 2 	 79 	 10.8622 	 0.862196 	 0.6583433 	 0.02982951 	 0 	 M 	 0 	 0 	 7 	 47 	 1
 2 	 80 	 11.0923 	 1.092297 	 -0.4290337 	 -0.3054957 	 0 	 M 	 0 	 0 	 7 	 47 	 1
 2 	 81 	 10.9274 	 0.9274011 	 0.4170758 	 -0.1853558 	 0 	 M 	 0 	 0 	 7 	 47 	 1
 2 	 82 	 11.42664 	 1.426642 	 -0.1517716 	 0.1202907 	 0 	 F 	 0 	 0 	 8 	 47 	 1
 2 	 83 	 11.37543 	 1.375429 	 0.07853747 	 -0.1764867 	 0 	 M 	 0 	 0 	 8 	 47 	 1
 2 	 84 	 10.54493 	 0.5449281 	 -0.2242017 	 -0.07275796 	 0 	 M 	 0 	 0 	 8 	 47 	 1
 2 	 85 	 10.83781 	 0.8378122 	 0.1510319 	 0.1852471 	 0 	 F 	 0 	 0 	 8 	 47 	 1
 2 	 86 	 10.98675 	 0.986746 	 0.6126175 	 0.3667133 	 0 	 F 	 0 	 0 	 8 	 47 	 1
 2 	 87 	 11.1664 	 1.166404 	 0.1622378 	 0.1462808 	 0 	 F 	 0 	 0 	 8 	 47 	 1
 2 	 88 	 9.949633 	 -0.05036719 	 0.4017036 	 0.101526 	 0 	 F 	 0 	 0 	 16 	 70 	 1
 2 	 89 	 9.876123 	 -0.1238768 	 1.853685 	 0.6978913 	 0 	 M 	 0 	 0 	 16 	 70 	 1
 2 	 90 	 10.27892 	 0.278917 	 0.3536317 	 0.1882694 	 0 	 M 	 0 	 0 	 16 	 70 	 1
 2 	 91 	 10.25668 	 0.2566777 	 0.6365202 	 -0.1251968 	 0 	 M 	 0 	 0 	 16 	 70 	 1
 2 	 92 	 10.8526 	 0.852596 	 0.05699322 	 0.4333148 	 0 	 M 	 0 	 0 	 16 	 70 	 1
 2 	 93 	 10.23066 	 0.2306644 	 -1.080502 	 -0.04521185 	 0 	 M 	 0 	 0 	 16 	 70 	 1
 2 	 94 	 10.53636 	 0.536357 	 1.023618 	 0.3432239 	 0 	 F 	 0 	 0 	 16 	 70 	 1
 2 	 95 	 9.848366 	 -0.1516336 	 -0.7304298 	 -0.1342953 	 0 	 M 	 0 	 0 	 16 	 70 	 1
 2 	 96 	 10.86871 	 0.868705 	 -0.06470765 	 0.1101279 	 0 	 M 	 0 	 0 	 20 	 12 	 1
 2 	 97 	 10.38487 	 0.3848711 	 -0.01024727 	 -0.1356108 	 0 	 M 	 0 	 0 	 20 	 12 	 1
 2 	 98 	 10.35123 	 0.3512288 	 -0.5785855 	 -0.7547628 	 0 	 M 	 0 	 0 	 20 	 12 	 1
 2 	 99 	 10.69872 	 0.6987226 	 -0.5832209 	 -0.2026335 	 0 	 F 	 0 	 0 	 20 	 12 	 1
 2 	 100 	 9.91426 	 -0.08574027 	 1.57758 	 0.2990543 	 0 	 M 	 0 	 0 	 25 	 34 	 1
 2 	 101 	 10.06602 	 0.06602355 	 -0.6008194 	 -0.4169976 	 0 	 F 	 0 	 0 	 25 	 34 	 1
 2 	 102 	 10.88196 	 0.8819559 	 0.3832949 	 0.1551977 	 0 	 M 	 0 	 0 	 25 	 34 	 1
 2 	 103 	 10.74831 	 0.7483145 	 0.5204587 	 0.280403 	 0 	 F 	 0 	 0 	 25 	 34 	 1
 2 	 104 	 10.68451 	 0.6845074 	 -0.5413635 	 -0.2280936 	 0 	 M 	 0 	 0 	 25 	 34 	 1
 2 	 105 	 9.447219 	 -0.5527814 	 -0.6140963 	 -0.1369678 	 0 	 F 	 0 	 0 	 29 	 47 	 1
 2 	 106 	 10.88076 	 0.8807617 	 -0.1436005 	 0.4494884 	 0 	 F 	 0 	 0 	 29 	 47 	 1
 2 	 107 	 9.928282 	 -0.07171774 	 -0.5606468 	 0.3760849 	 0 	 F 	 0 	 0 	 29 	 47 	 1
 2 	 108 	 10.75588 	 0.7558808 	 -0.3166834 	 0.2421753 	 0 	 M 	 0 	 0 	 32 	 9 	 1
 2 	 109 	 11.11576 	 1.115758 	 0.8778413 	 0.1266135 	 0 	 M 	 0 	 0 	 32 	 9 	 1
 2 	 110 	 11.09754 	 1.097538 	 -0.3880886 	 -0.1046092 	 0 	 F 	 0 	 0 	 32 	 9 	 1
 2 	 111 	 10.20901 	 0.2090144 	 0.2554748 	 -0.06057802 	 0 	 M 	 0 	 0 	 32 	 9 	 1
 2 	 112 	 10.5403 	 0.5402958 	 -0.4406428 	 0.2259782 	 0 	 M 	 0 	 0 	 36 	 39 	 1
 2 	 113 	 10.26177 	 0.2617653 	 1.42325 	 -0.06705736 	 0 	 F 	 0 	 0 	 36 	 39 	 1
 2 	 114 	 10.83671 	 0.8367128 	 0.1303605 	 0.160623 	 0 	 M 	 0 	 0 	 36 	 39 	 1
 2 	 115 	 10.70428 	 0.7042754 	 -0.2255007 	 -0.3228527 	 0 	 M 	 0 	 0 	 36 	 39 	 1
 2 	 116 	 10.26857 	 0.2685673 	 -0.2235118 	 0.05856975 	 0 	 F 	 0 	 0 	 36 	 39 	 1
 2 	 117 	 10.51093 	 0.510931 	 0.4052956 	 -0.04578852 	 0 	 M 	 0 	 0 	 36 	 39 	 1
 2 	 118 	 10.62651 	 0.6265052 	 1.167019 	 0.3075193 	 0 	 F 	 0 	 0 	 42 	 72 	 1
 2 	 119 	 10.73299 	 0.7329939 	 -0.6605728 	 -0.1655082 	 0 	 F 	 0 	 0 	 42 	 72 	 1
 2 	 120 	 11.00615 	 1.006147 	 -0.3636231 	 -0.0574893 	 0 	 F 	 0 	 0 	 45 	 70 	 1
 2 	 121 	 11.12346 	 1.123456 	 0.7686823 	 0.5832459 	 0 	 F 	 0 	 0 	 45 	 70 	 1
 2 	 122 	 10.98302 	 0.9830175 	 0.1236784 	 -0.1555879 	 0 	 M 	 0 	 0 	 45 	 70 	 1
 2 	 123 	 10.31197 	 0.3119665 	 0.3432654 	 -0.01314651 	 0 	 F 	 0 	 0 	 48 	 12 	 1
 2 	 124 	 10.74924 	 0.7492421 	 -0.2829164 	 -0.03730791 	 0 	 F 	 0 	 0 	 48 	 12 	 1
 2 	 125 	 10.01792 	 0.01792219 	 0.4436262 	 -0.0997583 	 0 	 F 	 0 	 0 	 54 	 12 	 1
 2 	 126 	 10.711 	 0.7110033 	 0.1582643 	 0.3629963 	 0 	 M 	 0 	 0 	 54 	 12 	 1
 2 	 127 	 10.29616 	 0.2961598 	 0.04230522 	 0.2100741 	 0 	 M 	 0 	 0 	 54 	 12 	 1
 2 	 128 	 10.20503 	 0.205028 	 1.431648 	 0.6904428 	 0 	 F 	 0 	 0 	 54 	 12 	 1
 2 	 129 	 10.66486 	 0.6648631 	 -0.4140115 	 0.1257753 	 0 	 M 	 0 	 0 	 54 	 12 	 1
 2 	 130 	 10.56289 	 0.5628867 	 0.4593107 	 0.4616101 	 0 	 M 	 0 	 0 	 54 	 12 	 1
 2 	 131 	 10.59398 	 0.5939775 	 1.113573 	 0.6633877 	 0 	 F 	 0 	 0 	 54 	 12 	 1
 2 	 132 	 10.78372 	 0.7837152 	 0.5070187 	 0.4539142 	 0 	 M 	 0 	 0 	 54 	 12 	 1
 2 	 133 	 10.98114 	 0.9811398 	 0.07077712 	 0.1247763 	 0 	 F 	 0 	 0 	 55 	 12 	 1
 2 	 134 	 10.43281 	 0.4328113 	 -0.008027632 	 0.0415527 	 0 	 M 	 0 	 0 	 55 	 12 	 1
 2 	 135 	 9.725023 	 -0.2749773 	 0.8002898 	 -0.05697019 	 0 	 M 	 0 	 0 	 57 	 70 	 1
 2 	 136 	 10.32606 	 0.326062 	 0.1300737 	 0.3152855 	 0 	 F 	 0 	 0 	 57 	 70 	 1
 2 	 137 	 9.875076 	 -0.1249241 	 -0.5982805 	 0.189839 	 0 	 M 	 0 	 0 	 57 	 70 	 1
 2 	 138 	 10.78284 	 0.7828439 	 0.01547437 	 0.4670537 	 0 	 M 	 0 	 0 	 60 	 34 	 1
 2 	 139 	 10.7593 	 0.7593028 	 -0.6345049 	 0.1133286 	 0 	 F 	 0 	 0 	 60 	 34 	 1
 2 	 140 	 10.80413 	 0.8041316 	 -0.4628908 	 -0.648547 	 0 	 F 	 0 	 0 	 60 	 34 	 1
 2 	 141 	 10.23932 	 0.2393178 	 -0.3475477 	 -0.2284562 	 0 	 F 	 0 	 0 	 60 	 34 	 1
 2 	 142 	 10.51575 	 0.5157498 	 -0.2706132 	 -0.5748952 	 0 	 F 	 0 	 0 	 60 	 34 	 1
 2 	 143 	 11.10962 	 1.109618 	 0.1778926 	 0.1130312 	 0 	 F 	 0 	 0 	 61 	 72 	 1
 2 	 144 	 10.51407 	 0.5140654 	 -1.091004 	 -0.4640624 	 0 	 F 	 0 	 0 	 61 	 72 	 1
 2 	 145 	 10.1315 	 0.1314958 	 0.7108947 	 -0.04795018 	 0 	 F 	 0 	 0 	 66 	 12 	 1
 2 	 146 	 10.03641 	 0.03641225 	 -0.4832278 	 -0.569668 	 0 	 F 	 0 	 0 	 66 	 12 	 1
 2 	 147 	 10.40184 	 0.4018402 	 -0.7816757 	 0.1593514 	 0 	 F 	 0 	 0 	 66 	 12 	 1
 2 	 148 	 10.20556 	 0.2055618 	 0.6896081 	 -0.07002451 	 0 	 M 	 0 	 0 	 66 	 12 	 1
 2 	 149 	 10.3791 	 0.3791002 	 -0.1947106 	 0.1782175 	 0 	 M 	 0 	 0 	 66 	 12 	 1
 2 	 150 	 10.43532 	 0.4353201 	 0.1508072 	 -0.08081263 	 0 	 M 	 0 	 0 	 68 	 34 	 1
 2 	 151 	 10.76758 	 0.7675762 	 0.6147869 	 0.3390579 	 0 	 M 	 0 	 0 	 68 	 34 	 1
 2 	 152 	 10.4623 	 0.4623042 	 0.3555185 	 0.08707161 	 0 	 F 	 0 	 0 	 68 	 34 	 1
 2 	 153 	 10.24166 	 0.2416639 	 -0.1891998 	 0.2273192 	 0 	 F 	 0 	 0 	 68 	 34 	 1
 2 	 154 	 10.20271 	 0.2027143 	 -0.2162246 	 0.1472143 	 0 	 F 	 0 	 0 	 68 	 34 	 1
 2 	 6 	 10.82291 	 0.9103527 	 0.4755232 	 0.3507176 	 103 	 F 	 1 	 1 	 NA 	 NA 	 0
 2 	 11 	 10.38269 	 0.2035895 	 -0.1460537 	 -0.03944007 	 33 	 F 	 5 	 1 	 NA 	 NA 	 0
 2 	 23 	 11.72805 	 0.8189613 	 -0.009679821 	 0.1147078 	 7 	 M 	 0 	 1 	 NA 	 NA 	 0
 2 	 28 	 11.00333 	 0.9756391 	 0.3152109 	 -0.1635469 	 52 	 M 	 0 	 1 	 NA 	 NA 	 0
 2 	 31 	 10.66241 	 0.6624123 	 -0.02178125 	 -0.1978859 	 9 	 M 	 0 	 0 	 3 	 12 	 0
 2 	 33 	 10.77115 	 0.7711546 	 1.087004 	 0.6611134 	 223 	 F 	 0 	 0 	 3 	 12 	 0
 2 	 35 	 9.941676 	 -0.05832369 	 -0.3231939 	 -0.5104578 	 66 	 F 	 0 	 0 	 7 	 12 	 0
 2 	 37 	 10.15744 	 0.157444 	 -0.3762043 	 -0.08551859 	 76 	 F 	 0 	 0 	 7 	 12 	 0
 2 	 40 	 10.53811 	 0.5381136 	 -0.2793709 	 -0.04698642 	 62 	 M 	 0 	 0 	 7 	 12 	 0
 2 	 41 	 9.835355 	 -0.1646452 	 -0.3148742 	 -0.8388311 	 69 	 F 	 0 	 0 	 7 	 12 	 0
 2 	 44 	 11.10407 	 1.10407 	 -0.2714357 	 -0.1827071 	 58 	 F 	 0 	 0 	 8 	 12 	 0
 2 	 49 	 10.45583 	 0.4558318 	 1.10737 	 0.3232874 	 215 	 M 	 0 	 0 	 11 	 9 	 0
 2 	 50 	 9.836017 	 -0.1639825 	 0.4592657 	 0.07387682 	 70 	 F 	 0 	 0 	 11 	 9 	 0
 2 	 51 	 9.246634 	 -0.7533657 	 -0.4759825 	 -0.1771233 	 120 	 F 	 0 	 0 	 11 	 9 	 0
 2 	 52 	 10.06451 	 0.06450934 	 -0.3843909 	 -0.2666643 	 100 	 F 	 0 	 0 	 11 	 9 	 0
 2 	 53 	 10.68009 	 0.6800881 	 0.09704955 	 0.2740245 	 13 	 M 	 0 	 0 	 11 	 9 	 0
 2 	 56 	 9.991065 	 -0.008935275 	 0.3948479 	 0.5609576 	 76 	 M 	 0 	 0 	 16 	 9 	 0
 2 	 58 	 9.661822 	 -0.3381782 	 0.3710108 	 -0.4652757 	 70 	 F 	 0 	 0 	 20 	 12 	 0
 2 	 59 	 9.777683 	 -0.2223171 	 0.08781094 	 0.04071417 	 15 	 M 	 0 	 0 	 20 	 12 	 0
 2 	 62 	 9.888473 	 -0.1115269 	 0.5619002 	 -0.4792456 	 111 	 M 	 0 	 0 	 20 	 12 	 0
 2 	 63 	 10.05723 	 0.05723394 	 -0.9905742 	 -0.5289852 	 263 	 F 	 0 	 0 	 20 	 12 	 0
 2 	 64 	 10.58274 	 0.5827372 	 0.273664 	 0.01154915 	 68 	 M 	 0 	 0 	 25 	 9 	 0
 2 	 65 	 9.906168 	 -0.09383234 	 0.06523454 	 -0.2970786 	 3 	 M 	 0 	 0 	 25 	 9 	 0
